1,2,3,4,5,6,7,8,9
10.493143,10.9749975,10.589182,10.074728,11.421999,11.243143,11.182978,10.380065,11.168277
10.647138,11.128975,10.703633,10.180614,11.493784,11.327225,11.251763,10.431366,11.205426
10.61954,11.125877,10.696092,10.172763,11.611006,11.307367,11.237288,10.462959,11.24022
47.447994,44.83627,46.82177,48.398914,42.6107,43.62891,43.952835,47.956276,44.04381
10.394769,10.96939,10.599359,10.994623,11.422095,11.248189,11.189676,10.383066,11.169341
10.397424,10.964488,10.589965,10.178357,11.440418,11.245165,11.185464,10.386255,11.172931
