1,2,3,4,5,6,7,8,9
0.42536265,0.49698424,0.50176364,0.461751,0.49157366,0.4677566,0.4548045,0.46900734,0.461173
0.07463994,0.07488056,0.07359932,0.06741407,0.07139402,0.06742411,0.06607737,0.06774184,0.06693575
0.09632906,0.0858567,0.07940949,0.07225268,0.0763192,0.07132812,0.06886878,0.07080702,0.06977848
0.26340276,0.19808051,0.20285594,0.26810208,0.22252819,0.26263955,0.28149852,0.26035354,0.27146366
0.06396187,0.07004861,0.070312366,0.064542174,0.06838364,0.06489726,0.0640231,0.06563953,0.06495151
0.076303564,0.07414913,0.07205974,0.06593842,0.069802016,0.06595395,0.06472736,0.066451356,0.06569805
0.4202596,0.47621426,0.48691925,0.46287483,0.46273193,0.45817217,0.47096315,0.47997013,0.4935466
0.07374438,0.07175107,0.071422,0.06757826,0.067205325,0.06604267,0.06842496,0.069325425,0.071634434
0.09517303,0.0822685,0.077060156,0.07242859,0.07184147,0.06986658,0.07131555,0.07246218,0.074676864
0.27228215,0.23159139,0.226437,0.26632065,0.26814303,0.27775067,0.25597155,0.24306384,0.2203234
0.06318371,0.06712216,0.06823237,0.06469938,0.06437155,0.063567035,0.06629784,0.06717451,0.06951054
0.07535732,0.07105268,0.069929436,0.06609785,0.06570644,0.06460025,0.06702688,0.06800335,0.07030889
0.43864617,0.46328977,0.49363616,0.46595016,0.4683196,0.4646719,0.46523872,0.4659593,0.47302324
0.07697092,0.06980377,0.07240722,0.06802712,0.068016775,0.06697951,0.06759325,0.06730176,0.068655886
0.099337116,0.08003565,0.07812312,0.07290965,0.072708786,0.070857674,0.0704489,0.0703469,0.071571745
0.24037088,0.2524416,0.2157663,0.2614475,0.25930855,0.26750213,0.26501408,0.26515853,0.2527418
0.065969445,0.06530125,0.06917316,0.06512883,0.06514904,0.064469695,0.065492004,0.06521262,0.066620775
0.078705095,0.06912751,0.07089402,0.06653699,0.06649746,0.065518886,0.06621257,0.06602122,0.06738575
0.43354037,0.48024935,0.48814178,0.47931665,0.48967972,0.4685343,0.47903296,0.46443042,0.49171686
0.07607491,0.07235899,0.07160132,0.06997875,0.0711192,0.06753621,0.069597356,0.06708084,0.071369044
0.098180816,0.08296541,0.07725364,0.07500128,0.076025225,0.071446605,0.072537445,0.070116006,0.074400015
0.24924421,0.22508134,0.22449389,0.24025977,0.22552368,0.26141417,0.24322304,0.26757017,0.22321461
0.06518488,0.06769084,0.06840366,0.066997625,0.06812005,0.065005265,0.0674336,0.06499892,0.06925317
0.077774964,0.07165453,0.07010511,0.0684463,0.06953199,0.066063054,0.06817589,0.06580375,0.07004708
0.4252823,0.46027377,0.49372837,0.47095436,0.46585876,0.47347322,0.4761906,0.46567324,0.48605806
0.074625835,0.069349326,0.07242069,0.06875794,0.067659475,0.06824813,0.069184534,0.06726039,0.070547745
0.09631072,0.07951476,0.078137726,0.073692925,0.07232694,0.07219983,0.07210721,0.0703037,0.07354393
0.26355773,0.25732702,0.2156207,0.25351447,0.26319778,0.25362936,0.2477126,0.2656098,0.23215057
0.06393455,0.064871676,0.06918607,0.065828554,0.0648063,0.06568997,0.06703359,0.06517304,0.06845638
0.07628858,0.06866311,0.07090685,0.067251526,0.06614981,0.0667588,0.06777115,0.065979615,0.069243215
0.42747492,0.46045402,0.4916616,0.48100644,0.4922116,0.45940062,0.46163863,0.4691481,0.47360656
0.075010516,0.06937641,0.07211765,0.070225425,0.07148681,0.06621969,0.06707021,0.06776228,0.06874048
0.09680712,0.07954562,0.077810876,0.07526574,0.076418296,0.070054,0.06990365,0.07082827,0.071659766
0.2597417,0.25702128,0.21890183,0.23758104,0.22151777,0.27581248,0.27070192,0.2601328,0.25182137
0.06428637,0.06489912,0.06889686,0.06723353,0.06847331,0.063737966,0.06498523,0.065658696,0.066702634
0.07667919,0.06870398,0.070610344,0.0686877,0.069892704,0.06477451,0.06570004,0.066470265,0.06746957
0.42935994,0.46776515,0.4707039,0.47669703,0.47037,0.47503093,0.46710372,0.4609742,0.48095888
0.07534147,0.070478015,0.06904352,0.0695962,0.068314455,0.0684726,0.067864284,0.06658171,0.06980755
0.09723432,0.08080873,0.074493945,0.07459143,0.073027164,0.072437204,0.07073126,0.06959438,0.072772354
0.25647116,0.24522261,0.25219873,0.244412,0.25606427,0.25117323,0.26206866,0.27302068,0.2402059
0.0645609,0.065932,0.06595968,0.066631265,0.06543427,0.06590682,0.06575439,0.06451511,0.06773804
0.077031985,0.06979424,0.06759999,0.06807221,0.06678988,0.06697978,0.066478126,0.06531313,0.06851736
0.43195254,0.46809024,0.4814981,0.47513527,0.48445404,0.46097872,0.4683612,0.46567553,0.46358347
0.07579627,0.07052713,0.07062673,0.0693682,0.07036005,0.06644717,0.06804689,0.0672606,0.06728571
0.09782142,0.0808649,0.07620224,0.074347034,0.07521385,0.07029442,0.070921585,0.070304,0.07014324
0.25201318,0.2447019,0.23504908,0.24688827,0.23378679,0.27332518,0.2600841,0.26560855,0.26765716
0.06494403,0.06597814,0.06747285,0.066412926,0.067393534,0.063957036,0.06593143,0.06517285,0.06529104
0.07747245,0.069837496,0.0691509,0.067848556,0.06879172,0.064997874,0.0666552,0.06597856,0.066039965
0.42885906,0.47560647,0.47267696,0.47533154,0.48550382,0.46674615,0.47991866,0.45973045,0.4692548
0.075253546,0.07165962,0.069332935,0.069396876,0.070512615,0.06727847,0.069726005,0.06640189,0.068108745
0.09712074,0.0821635,0.0748063,0.07437766,0.0753768,0.07117392,0.07267172,0.06940655,0.07100136
0.25732347,0.23257518,0.24906383,0.24657695,0.23212677,0.26423213,0.2418236,0.2749845,0.25869548
0.0644834,0.067036815,0.06623652,0.066440605,0.06753933,0.06475785,0.06755842,0.06434142,0.06608978
0.076959446,0.07095806,0.06788302,0.0678765,0.06894036,0.06581163,0.06830164,0.06513571,0.06685025
0.43572184,0.4732667,0.4890025,0.47155613,0.4713571,0.46376067,0.47710913,0.45615157,0.46493486
0.07645778,0.07130695,0.07172751,0.06884562,0.06845809,0.06684817,0.069317974,0.06588514,0.06748187
0.09867476,0.08175916,0.07738992,0.07378689,0.07318042,0.0707187,0.07224635,0.06886638,0.07034789
0.24545749,0.2363436,0.22312807,0.25256062,0.25450233,0.2689364,0.24626125,0.28062642,0.2655186
0.065510914,0.06670775,0.06852422,0.06591303,0.06557108,0.06434354,0.06716312,0.06383977,0.065481625
0.07817717,0.07061623,0.07022765,0.067337744,0.0669307,0.06539191,0.06790158,0.06462997,0.06623435
0.43501025,0.46237475,0.4786579,0.4745656,0.46905354,0.4731626,0.47475162,0.46287772,0.4755251
0.07633292,0.069665916,0.07021013,0.069285095,0.06812356,0.06820337,0.06897549,0.06685662,0.06901887
0.098513804,0.07987766,0.075752735,0.07425776,0.0728228,0.07215242,0.07188941,0.06988166,0.071950175
0.24667132,0.25392452,0.23956269,0.24779026,0.25814375,0.25411958,0.2499858,0.2700191,0.24879219
0.06541552,0.06517129,0.06707436,0.06633356,0.06525118,0.0656467,0.06683112,0.06478151,0.06697285
0.07805596,0.06898529,0.06874248,0.06776825,0.06660457,0.06671474,0.067566045,0.06558363,0.06774162
0.42549664,0.47282055,0.46929792,0.4652971,0.4776321,0.45717067,0.47161815,0.46017787,0.4779674
0.07466345,0.07123979,0.06883738,0.06793183,0.06936931,0.06589822,0.06852003,0.06646664,0.0693735
0.09635912,0.0816822,0.074271545,0.07280756,0.07415463,0.069713846,0.071414806,0.069474116,0.07231979
0.2632132,0.23706861,0.25443247,0.26248124,0.24457958,0.2793279,0.25493723,0.27427733,0.2449313
0.06398913,0.06664455,0.065763116,0.06503817,0.06644351,0.063428655,0.06638991,0.06440383,0.06731711
0.076278485,0.07054379,0.06739734,0.06644452,0.06782185,0.06446059,0.06712045,0.065200016,0.068090305
0.41835922,0.46118495,0.4738069,0.474336,0.48056525,0.4766641,0.4683949,0.46281216,0.4946375
0.07341106,0.06948662,0.0694987,0.069251575,0.069795236,0.068708025,0.06805185,0.06684708,0.07179297
0.09474302,0.07967203,0.07498512,0.07422193,0.074610054,0.0726863,0.07092681,0.0698718,0.07484185
0.27551383,0.25584093,0.24726894,0.24815358,0.23993874,0.24859965,0.26002806,0.27012306,0.21859825
0.062920734,0.06500439,0.066394776,0.06630131,0.066852055,0.06613377,0.06593638,0.06477183,0.06966491
0.0750518,0.06881113,0.06804507,0.067735754,0.068239406,0.067208715,0.06666149,0.06557434,0.07046513
0.4407851,0.47131497,0.48761663,0.4763164,0.4739946,0.46737486,0.4643468,0.45363685,0.4706375
0.07734604,0.071012974,0.071524166,0.06954075,0.06884111,0.06736898,0.067463584,0.0655219,0.068309434
0.0998214,0.08142216,0.07717059,0.0745319,0.073590055,0.07126976,0.07031367,0.068486564,0.07121048
0.2366759,0.23950712,0.22532871,0.24501525,0.2503301,0.26324314,0.26642478,0.28459263,0.25651327
0.06629511,0.06642982,0.068330094,0.06657858,0.06593934,0.06484422,0.06536636,0.06348845,0.06628413
0.07907641,0.07031253,0.07002985,0.06801621,0.06730497,0.065899365,0.066085696,0.06427273,0.0670458
0.43218115,0.4694551,0.4649758,0.48417222,0.47964516,0.47760978,0.46428078,0.46334246,0.48471075
0.075836405,0.07073275,0.06820334,0.07068765,0.06966175,0.06884444,0.06745409,0.06692368,0.0703521
0.097873,0.08110078,0.0735874,0.07576121,0.07446731,0.0728306,0.070303686,0.06995174,0.073339865
0.25160497,0.24249558,0.26129958,0.23256384,0.24139369,0.24710815,0.266529,0.26928717,0.2342791
0.06499518,0.06616913,0.06515748,0.067676395,0.06672386,0.06626455,0.065357,0.0648459,0.06826658
0.077510074,0.07004666,0.06677663,0.06913834,0.06810782,0.06734237,0.066076055,0.06564943,0.06905174
0.42934352,0.46086293,0.49162582,0.4849428,0.4601093,0.4648089,0.46162584,0.46372476,0.47748086
0.07533848,0.069438,0.072112426,0.07079997,0.06682435,0.06699927,0.06706829,0.06697895,0.06930275
0.0972303,0.07961623,0.077805154,0.07588163,0.071434245,0.070878536,0.06990166,0.070009634,0.07224605
0.25651568,0.2563622,0.21895884,0.231342,0.27229187,0.2672891,0.2707241,0.2686841,0.24570079
0.06455331,0.064958744,0.06889183,0.06778419,0.06400625,0.06448783,0.064983375,0.06489973,0.067248404
0.07701944,0.06876224,0.07060537,0.06924995,0.06533354,0.06553668,0.06569719,0.06570287,0.06802119
0.4288933,0.47321025,0.477884,0.46296355,0.48542625,0.45797446,0.48937503,0.46313408,0.49799678
0.075259365,0.071298406,0.070096806,0.06759118,0.07050137,0.066013984,0.07110006,0.06689357,0.0722804
0.09712824,0.08174948,0.075630344,0.07244242,0.07536484,0.069836214,0.07410356,0.06992039,0.07535025
0.25725514,0.23643905,0.24079467,0.26618052,0.23224863,0.27806172,0.22688428,0.26961705,0.21329086
0.064485975,0.06669834,0.06696576,0.06471137,0.067528956,0.06354051,0.06888961,0.06481747,0.07013786
0.07697829,0.07060416,0.068627864,0.06611142,0.068930045,0.06457384,0.06964778,0.06561735,0.070943445
0.43009228,0.47108293,0.47643703,0.45719168,0.4756836,0.47552228,0.48037177,0.47717753,0.462413
0.07546991,0.07097796,0.06988429,0.066748604,0.06908625,0.06854344,0.06979189,0.068922065,0.0671159
0.097399965,0.081381954,0.07540129,0.07153941,0.07385209,0.0725121,0.07274033,0.072040655,0.06996619
0.25517395,0.23987018,0.2430914,0.27532676,0.24765897,0.2503993,0.2411072,0.2474667,0.2695034
0.064678565,0.06639813,0.066763595,0.06390484,0.066173255,0.06597485,0.067622185,0.066783205,0.06512628
0.07718525,0.070288815,0.06842258,0.06528824,0.06754639,0.067048036,0.06836649,0.06760917,0.065874554
0.42867342,0.468021,0.47199145,0.46114627,0.47414622,0.47382775,0.47621113,0.475689,0.47763065
0.07522082,0.07051652,0.06923235,0.06732594,0.068863146,0.06829921,0.06918732,0.06870695,0.06932465
0.09707864,0.08085295,0.07469774,0.07215812,0.07361354,0.072253816,0.0721102,0.07181572,0.07226883
0.25770676,0.24481411,0.25015324,0.26906,0.25009382,0.25307024,0.24768157,0.24981624,0.24546285
0.064453214,0.065966524,0.06614043,0.06445776,0.06595996,0.06573961,0.067036495,0.06657452,0.06726979
0.07686764,0.06982943,0.067784645,0.06585182,0.0673226,0.066808775,0.067773715,0.06739817,0.06804287
0.42400068,0.47755617,0.4846869,0.4746882,0.4822463,0.46239728,0.47075433,0.47617573,0.4658334
0.074401006,0.07195331,0.07109449,0.06930281,0.070039496,0.066651486,0.06839452,0.06877737,0.06761219
0.09602061,0.082500294,0.07670677,0.07427705,0.07487112,0.07051074,0.071283914,0.071889244,0.07048367
0.26576865,0.22943112,0.22998454,0.2475983,0.237282,0.27108857,0.25630224,0.2490492,0.26410234
0.063762724,0.067309305,0.06791934,0.066350624,0.06708508,0.06415435,0.06626831,0.06664313,0.06560779
0.07604624,0.07124896,0.06960838,0.067783326,0.068476126,0.06519831,0.06699721,0.06746498,0.0663611
0.430271,0.48649913,0.47867614,0.46784586,0.48768297,0.4740776,0.48127478,0.465443,0.48938093
0.07550121,0.07330074,0.07021286,0.068303965,0.07082919,0.06833524,0.069923036,0.06722701,0.07103004
0.09744038,0.08404525,0.075755715,0.07320643,0.07571512,0.07229193,0.0728771,0.07026892,0.0740466
0.2548668,0.2150057,0.23953274,0.25844058,0.22868088,0.2526757,0.23968016,0.2659767,0.22690235
0.06470777,0.06857308,0.067077115,0.065394044,0.067843005,0.06577426,0.0677493,0.06514065,0.06892415
0.077213,0.07257594,0.06874496,0.06680867,0.06924862,0.06684472,0.06849479,0.06594402,0.06971623
0.43635646,0.46956858,0.47767773,0.46509224,0.49379462,0.46327704,0.4788734,0.4811801,0.4753769
0.07656893,0.0707499,0.07006644,0.06790202,0.07171663,0.06677839,0.069574274,0.06950019,0.06899751
0.098818526,0.081120424,0.07559762,0.0727757,0.07666399,0.07064491,0.07251351,0.07264495,0.07192783
0.24433686,0.24231833,0.24111885,0.26280463,0.2190143,0.26970068,0.24347484,0.24115545,0.24902347
0.06562226,0.06618673,0.06693673,0.06500927,0.06869244,0.0642766,0.06741133,0.06734247,0.06695208
0.07829777,0.07005563,0.06860206,0.06641573,0.0701181,0.06532226,0.06815227,0.068175755,0.067721836
0.44011542,0.4893722,0.4701249,0.4699641,0.4901588,0.48405588,0.4889099,0.45948702,0.46753588
0.07722875,0.07373367,0.06895851,0.06861315,0.071188726,0.069773614,0.07103234,0.066366866,0.067859404
0.09966996,0.08454167,0.074402235,0.07353789,0.07609949,0.07381357,0.07403314,0.069369845,0.07074134
0.23786333,0.21035473,0.25311977,0.25508302,0.22476594,0.23694481,0.22762,0.2753659,0.26141164
0.066180594,0.06897722,0.0658791,0.06569061,0.068187036,0.067159064,0.06882417,0.06430737,0.065847516
0.07894163,0.07301999,0.06751596,0.06711156,0.06959986,0.06825284,0.069581084,0.06510205,0.06660402
0.42234874,0.46534303,0.48766077,0.47469756,0.47307914,0.48233846,0.4795968,0.4795617,0.48546192
0.074110985,0.0701132,0.07153077,0.06930447,0.06870809,0.06952586,0.06967931,0.069266476,0.070461154
0.09564627,0.080390334,0.07717756,0.07427857,0.07344783,0.073551446,0.07262298,0.072400525,0.07345371
0.26861623,0.24913023,0.22526035,0.24758153,0.2517791,0.23965378,0.24233237,0.24371007,0.23309207
0.06351859,0.06559084,0.068335965,0.066352,0.06581105,0.066920586,0.06751308,0.067117214,0.068372376
0.075759225,0.069431946,0.0700348,0.06778557,0.06717485,0.06801042,0.06825553,0.06794406,0.069158755
0.4201493,0.46945298,0.4740415,0.4716486,0.4808642,0.45053425,0.4742472,0.47721505,0.48964617
0.07372501,0.070732504,0.069532976,0.0688591,0.069838785,0.064941585,0.068902135,0.068927474,0.07106843
0.09514819,0.08110038,0.07502212,0.07380147,0.0746566,0.06870181,0.07181286,0.07204612,0.07408677
0.2724146,0.24250692,0.24689832,0.25241402,0.23946379,0.2897883,0.25078365,0.24740976,0.22648314
0.06317952,0.06617074,0.06642729,0.06592591,0.06689437,0.06250858,0.06676011,0.06678812,0.068961956
0.07538411,0.070035934,0.068078324,0.067350745,0.06828148,0.06352552,0.0674945,0.06761344,0.06975356
0.42985016,0.46248958,0.48569733,0.45230153,0.47777358,0.4706592,0.48500615,0.47398746,0.48183265
0.07542742,0.06968307,0.07124271,0.06603456,0.06938992,0.06784249,0.070465334,0.06846117,0.06993446
0.09734501,0.079897285,0.076866835,0.07077413,0.07417674,0.07177069,0.07344216,0.071558855,0.072904654
0.25566816,0.2537381,0.22837958,0.28307864,0.24435343,0.25806582,0.23378517,0.2525014,0.23882477
0.06464513,0.06518716,0.068061315,0.06322155,0.066463545,0.065299764,0.06827469,0.066336125,0.06786121
0.07706442,0.06900485,0.069752716,0.06458944,0.06784232,0.06636186,0.06902595,0.06715519,0.0686422
0.42141953,0.45326644,0.4916675,0.46474043,0.47468305,0.45522147,0.47236025,0.46546522,0.4800297
0.073947996,0.06829352,0.07211857,0.06785061,0.06894099,0.06561724,0.06862796,0.06723032,0.0696727
0.095435925,0.07830409,0.07781165,0.07272057,0.07369691,0.0694164,0.071527086,0.07027238,0.07263174
0.27019352,0.2686161,0.2188934,0.26336434,0.24923937,0.28240114,0.25376427,0.26593837,0.24167325
0.063372195,0.063887134,0.06889771,0.064960144,0.06603464,0.063157864,0.06649444,0.065144,0.06760773
0.07563137,0.06763304,0.070610814,0.06636409,0.06740459,0.064186476,0.067226365,0.06594986,0.068384364
0.426104,0.47144294,0.46987754,0.46515173,0.48379838,0.4665339,0.4742265,0.46827212,0.4774652
0.07477001,0.07103226,0.06892226,0.06791063,0.07026491,0.06724785,0.06889918,0.067635715,0.06930042
0.09649688,0.08144407,0.07436305,0.0727848,0.07511199,0.07114155,0.07180976,0.07069608,0.072243564
0.2620995,0.2392932,0.25351334,0.2627113,0.2348255,0.2645713,0.2508155,0.2615113,0.245726
0.06407514,0.06644825,0.06584345,0.06501762,0.067302704,0.06472691,0.06675723,0.06553604,0.06724613
0.07645464,0.07033932,0.06748123,0.06642351,0.0686968,0.06577888,0.067491606,0.066348575,0.06801908
0.42233473,0.4616978,0.4697921,0.47031662,0.48660353,0.4829468,0.4710607,0.4647769,0.4890971
0.07410869,0.0695639,0.06890976,0.06866483,0.0706724,0.06961375,0.068439074,0.06713094,0.07098871
0.09564316,0.07976069,0.074349776,0.0735931,0.07554763,0.0736445,0.071330346,0.070168495,0.07400363
0.26865968,0.25501162,0.25364593,0.25452298,0.23038869,0.23869477,0.25581875,0.26702484,0.22735149
0.06351443,0.06507571,0.065832324,0.06573957,0.06769289,0.06700461,0.06631133,0.06504756,0.06888423
0.07573934,0.068890154,0.06746973,0.067162335,0.0690948,0.0680951,0.06704092,0.06585061,0.06967556
0.42872137,0.47298014,0.49186704,0.48814997,0.46870768,0.46964285,0.47446483,0.4703992,0.486085
0.075229324,0.07126375,0.07214772,0.07126827,0.068073235,0.06769598,0.0689336,0.067942925,0.070551716
0.0970895,0.08170971,0.07784322,0.07638341,0.0727691,0.0716157,0.07184588,0.07101714,0.073547974
0.25752726,0.23680672,0.2185777,0.22625837,0.25869262,0.25966832,0.25044042,0.25815907,0.23210675
0.064477965,0.06666461,0.06892562,0.068232305,0.065203495,0.06515839,0.06679068,0.06583379,0.06846025
0.07695408,0.07057533,0.07063821,0.06970785,0.06655368,0.06621863,0.067524895,0.06664822,0.069247976
0.43202558,0.48264584,0.48462227,0.48523906,0.4865945,0.47142133,0.47307685,0.46399552,0.48764068
0.07580898,0.07272021,0.07108522,0.070843406,0.070671,0.06795228,0.06873209,0.06701804,0.07077751
0.09783781,0.083379515,0.076696776,0.075928114,0.0755462,0.071886845,0.07163582,0.070050426,0.0737834
0.25186065,0.2212164,0.23008478,0.23087212,0.23040172,0.2568653,0.25263122,0.26825625,0.22964835
0.0649805,0.06802733,0.06791053,0.06782578,0.06769154,0.06540557,0.06659549,0.06493835,0.068679474
0.07748707,0.07201017,0.06960016,0.069291316,0.06909496,0.06646933,0.06732781,0.06574089,0.069470234
0.42849866,0.4782043,0.48485932,0.46053225,0.48344794,0.47092798,0.4626602,0.47582313,0.4602873
0.07519044,0.07205083,0.07111978,0.06723625,0.07021402,0.067881234,0.06721867,0.06872637,0.06680719
0.0970393,0.082612045,0.0767342,0.072062,0.075057656,0.07181167,0.0700583,0.071836,0.069644555
0.25795597,0.2283781,0.22971153,0.2700338,0.23537773,0.25764158,0.26908836,0.24960293,0.27286297
0.064440355,0.06740215,0.067943014,0.064372204,0.067253426,0.065338224,0.06512898,0.06659406,0.06482697
0.07687486,0.07135324,0.06963258,0.065764286,0.06864872,0.06639879,0.06584568,0.067417756,0.06557126
0.43902692,0.47204512,0.48792422,0.47284362,0.47949192,0.46062845,0.46547335,0.4724002,0.47437325
0.07703757,0.07112298,0.071569465,0.06903367,0.0696394,0.06639666,0.06762736,0.06823201,0.06885183
0.09942335,0.081548154,0.0772193,0.07398844,0.074443296,0.0702411,0.07048429,0.071319275,0.07177592
0.23974042,0.2383302,0.2248438,0.25051937,0.24163595,0.2738771,0.2646441,0.25500214,0.25060815
0.06600678,0.06653403,0.06837313,0.06609255,0.06670267,0.063908935,0.06552502,0.066113785,0.06681084
0.07876511,0.07041906,0.070069835,0.0675226,0.06808713,0.064947225,0.066245794,0.066932164,0.067579806
0.4312209,0.46531326,0.47807616,0.470925,0.47361475,0.48128664,0.46302062,0.48455003,0.46658197
0.07566785,0.07010873,0.07012484,0.06875355,0.06878574,0.06937433,0.06727096,0.06998696,0.06772084
0.0976555,0.080385275,0.07566063,0.07368824,0.07353084,0.07339119,0.07011292,0.07315355,0.07059692
0.25325835,0.24917835,0.24048609,0.25356022,0.2509308,0.24131311,0.26852039,0.2358413,0.26291868
0.064832784,0.06558659,0.06699297,0.0658245,0.06588599,0.066774085,0.06517949,0.067814805,0.06571322
0.07736512,0.0694276,0.068660185,0.06724839,0.06725242,0.06786069,0.06589619,0.06865325,0.0664686
0.42395598,0.46805507,0.479538,0.48296732,0.48756582,0.47655478,0.4791943,0.47542447,0.47405422
0.074393235,0.0705219,0.07033942,0.07051157,0.07081189,0.068692386,0.06962077,0.068668745,0.068805434
0.09601041,0.08085892,0.07589211,0.07557248,0.07569691,0.07266972,0.07256196,0.0717759,0.07172756
0.26582754,0.24476215,0.238165,0.23447497,0.22886725,0.24876954,0.24296828,0.2502361,0.25111267
0.063757904,0.06597044,0.06719745,0.067507945,0.06782641,0.066118546,0.067456424,0.06653669,0.066765666
0.07605478,0.06983121,0.068867475,0.06896589,0.06923219,0.067194246,0.06819875,0.06735846,0.06753403
0.42167282,0.47238785,0.4993916,0.48773882,0.47789815,0.4797733,0.46627462,0.47079033,0.48665684
