1,2,3,4,5,6,7,8,9
15.968579,10.67282,8.855209,7.4589634,7.0425577,6.9042153,7.35121,7.185171,7.138785
16.48983,18.85911,21.387669,21.150085,18.981596,18.983772,19.916153,19.672264,19.716377
17.881453,22.079838,20.538008,22.45793,23.880644,22.663624,21.380325,21.297144,20.19118
14.675129,7.720984,8.844566,7.452199,7.0328093,6.8917794,7.3318515,7.1662693,7.116955
16.568205,16.795492,20.73622,20.195425,18.460154,19.314093,20.631859,20.720242,21.517471
18.416807,23.871744,19.638332,21.285385,24.602243,25.242512,23.388594,23.958908,24.319227
